,user_name,user_location,user_description,user_created,user_followers,user_friends,user_favourites,user_verified,date,text,hashtags,source,is_retweet
383,Stella Infused Gammon Trigger,,They call me Trigger!,2020-05-11 14:34:22,10,193,132,False,2020-07-25 12:14:55,"@standardnews I see @BorisJohnson and the @Conservatives world beating Test, Track &amp; Trace system for #COVID19, whi… https://t.co/ZWj1IRmTvw",['COVID19'],Twitter Web App,False
384,Mark,Here,"Father, husband",2010-08-28 13:26:31,334,166,18760,False,2020-07-25 12:14:53,"Surely you have carried out the correct risk assessments to allow the children to play football again?
Also why are… https://t.co/Jmv9sOxdOY",,Twitter for Android,False
385,Monte DeArmoun,Iowa,"Teacher of American Government, Psychology, Sociology, Economics, Big History, & 8th Gr. Social Studies. 2012 Iowa History Teacher of the Year. Sports official.",2009-04-02 03:56:51,1354,3222,1676,False,2020-07-25 12:14:52,"#COVID19 business decision. He is using his medical career to make the decision, not the @NFL $$$$. https://t.co/VZnt3TpQ9S",['COVID19'],Twitter for Android,False
386,"J.-F. Claude, M.S.M.",Ottawa (Algonquin Territory),Leading Canadian Difference Maker for #MentalHealth. Workplace psychological health & safety advisor. Motivational speaker. Views my own; RTs/Likes≠endorsement.,2012-10-22 12:50:55,10304,1543,105258,False,2020-07-25 12:14:51,How #COVID19 Causes Smell Loss - Neuroscience News https://t.co/OG0gIhyctD,['COVID19'],Twitter for iPhone,False
387,KRS8”,,,2020-06-16 07:29:50,1,132,147,False,2020-07-25 12:14:50,@realDonaldTrump Let the #COVID19 flow,['COVID19'],Twitter for iPhone,False
388,Emile Smith,"Johannesburg, South Africa","Olympian, sport&fashionlifestyle, Malik hockey, high performance sport, PEISA, RoyalBafokengSport, MD @FrontiersSE & Harlequins Hockey",2016-04-26 16:28:34,439,424,1372,False,2020-07-25 12:14:50,Amazing how @nedbanksport is using the @OfficialPSL partnership during this #COVID19 period to provide knowledge an… https://t.co/fJp2P6M6S9,['COVID19'],Twitter for Android,False
389,The Soulsborne Waifu ⚔️🌙,,Just a bitch who knows how to do makeup and kick ass at Dark Souls. #IStandWithVic #Women4Vic #FvckMAGATS #FvckTrump,2018-04-18 02:50:01,73,245,5193,False,2020-07-25 12:14:45,Voting for Trump. He isn’t backtracking on his views of #COVID19 because he cares about you. He’s doing it to get m… https://t.co/NSegDA8Z3W,['COVID19'],Twitter for iPhone,False
390,Dr Burhan Ali,,"PRINCELY STATE OF JAMMU AND KASHMIR, HAPPYDOCTOR❤️",2019-10-10 14:22:06,22,113,111,False,2020-07-25 12:14:43,"Revovered corona B+ve plasma donor who is interested to donate plasma, DM urgently required #kashmir #srinagar #COVID19","['kashmir', 'srinagar', 'COVID19']",Twitter for iPhone,False
391,h_plus_fx,,Ambivalenz aushalten | Forza SGE,2020-02-22 13:13:40,25,246,1481,False,2020-07-25 12:14:43,"Due to overflow of Hospital capacity with #COVID19 patients in Starr County/ Texas, a committee will deem which pat… https://t.co/7jizObIQnJ",['COVID19'],Twitter for Android,False
392,WCBS Newsradio 880,"New York, NY","Newsradio for New York & the radio home of the @Mets • ""Play W-C-B-S-Eight-Eighty"" on your smart speakers • @entercom @radiodotcom",2008-10-15 05:11:21,22852,990,3245,True,2020-07-25 12:14:42,Mama’s of Corona third generation owner Irene DeBenedittis is encouraging her workers to treat their customers “lik… https://t.co/SzusE9ar1E,,Twitter for iPhone,False
393,USSbriefs is offering polite advice,"Public Universities, UK","USS: university staff & students: on, by, & for | we founded our collective during 2018 #USSstrike | activist briefs | tweets conjuring the university otherwise",2018-03-31 22:01:33,8564,3264,3681,False,2020-07-25 12:14:31,"'Many US institutions of HE are forging ahead with on-campus, in-person classes + activities for fall terms, making… https://t.co/7an9s88MUt",,Twitter Web App,False
394,Holy cow! - Democracy is Antifa!!,,"Medical doctor, Engineer, Believer in Humanism &Gods Creation. Full of hope in a Democratic Future of our Western countries, loving our children #FBR #resist",2017-02-03 22:31:45,18209,18720,34666,False,2020-07-25 12:14:27,"#KAGA #MAGA PLEASE!  
#Covid19 kills.
🚨Don't fall for the lie a vaccine would be on the way🚨
✔️ Ask what happens me… https://t.co/YhyOMHXqVz","['KAGA', 'MAGA', 'Covid19']",Twitter Web App,False
395,Rina Mae Acosta,"Utrecht, The Netherlands",Co-Author of The Happiest Kids in the World @doubledayuk @experimentbooks @nijgh | https://t.co/r5paWH0JzO,2008-05-07 22:20:43,1221,488,3202,False,2020-07-25 12:14:27,Does anyone know if the Dutch government will still legally mandate parents to send their children to school this c… https://t.co/HRr3aGEanD,,Twitter for iPhone,False
396,Jayanth P,India,"Journalist | Currently @NewIndianXpress | Previously @timesofindia, BloombergTV India | @ACJIndia alumnus | Aspiring farmer | Views expressed are personal |",2012-06-11 05:23:14,1261,441,5619,False,2020-07-25 12:14:25,"#COVID19 in #AndhraPradesh:

-7,813 new cases
-52 more deaths
-53,681 more samples tested
-3,208 more discharged
-E… https://t.co/PYEfG2WKcN","['COVID19', 'AndhraPradesh']",Twitter for Android,False
397,Prof Sara Mole,London,UCL Professor & Provost’s Envoy for Gender Equality.  Equity brings excellence. Understanding & treating the neuronal ceroid lipofuscinoses/Batten disease.,2011-02-03 15:39:34,1106,784,8597,False,2020-07-25 12:14:24,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/XpfOQ7WCQ4",['COVID19'],Twitter for iPhone,False
398,Phoenix,,"Music, Dance, Writing. Cats, Wild Cats, Orcas 

#DemExit 2016 
No #MedicareForAll, No Vote


Joe Biden is unfit for office. I won't vote for him. Or Trump.",2009-04-17 04:42:25,1625,1540,8060,False,2020-07-25 12:14:19,"https://t.co/Si1oSX9not 

""Compared with the rest of the California labor force, Asian Americans with a high school… https://t.co/o9YmtOVzB6",,Twitter Web App,False
399,myKhel.com,Bengaluru,"The sports channel of @Oneindia. A one-stop platform for all sports updates and live scores. Also see @myKhelHindi, @MykhelTamil, @myKhelTelugu, @MykhelKannada",2008-12-17 13:25:46,11076,900,146,False,2020-07-25 12:14:17,"2021 Australian Open: Smaller crowds, player bio-security

#AusOpen #AustralianOpen2021 #Coronavirus #COVID19

https://t.co/pzOJvjd2DQ","['AusOpen', 'AustralianOpen2021', 'Coronavirus', 'COVID19']",Twitter Web App,False
400,TechGenyz,Global,"A tech community | #News on #Technology, #Health #Gaming, #VR, #Apps and #FutureTech | Empowering the generation Y&Z | Downloap app here: https://t.co/qu5hMRaxJT",2015-02-03 04:49:07,19567,14662,2109,False,2020-07-25 12:14:15,Being #obese or excessively overweight increases the risk of severe illness and death from the novel #coronavirus.… https://t.co/cqOVYyWZb2,"['obese', 'coronavirus']",SEMrush Social Media Tool,False
401,adil,Dubai,did you get any of that?,2009-08-25 14:29:42,1063,1153,722,False,2020-07-25 12:14:13,#AnimsXavi Much strength to you idolo. #COVID19 https://t.co/OkzMOevfPp,"['AnimsXavi', 'COVID19']",Twitter for iPhone,False
402,Fady Hocheimy,Gambia,Husband | Father | Son | Brother | Friend | Owner/MD @ MFH Group | Citizen of this world.,2009-04-02 12:27:04,1710,225,1551,False,2020-07-25 12:14:09,"Guys, so where the party at? COVID, COVID, or COVID ? #isthisserious #Gambia #COVID19 @salieutaal @farageloubna… https://t.co/nGYNINlWyi","['isthisserious', 'Gambia', 'COVID19']",Twitter for iPhone,False
403,christal owens-thomp,"Perrysburg, OH","Love the life you have, embrace it, don't take it too serious!! Enjoy who you have in it you never know if there is going to be a tomorrow!",2009-03-06 15:29:36,72,248,406,False,2020-07-25 12:14:08,How is this okay but I can’t visit my granny in a nursing home? Not even an out doors visit... #COVID19 https://t.co/y3kbnOTQdM,['COVID19'],Twitter for iPhone,False
404,UK in Nigeria🇬🇧,"Abuja, Nigeria",Latest news and updates from the British High Commission in Nigeria. Follow the High Commissioner @CatrionaLaing1 and on Facebook: @UKinNigeria,2011-06-28 12:28:13,112563,1245,1408,True,2020-07-25 12:14:05,"Inline with UK's goals towards promoting quality mentorship opportunities for young persons in 🇳🇬, @OnaboluYvonne w… https://t.co/sSuj8UWWXA",,Twitter Web App,False
405,Mark Thoms,"Mount Prospect, IL","United Airlines employee, but all thoughts, posts, reposts  and opinions are my own.",2010-01-14 15:23:34,119,455,1886,False,2020-07-25 12:14:02,"Our face covering policy was created under the guidance of our on-staff corporate medical team, public health offic… https://t.co/8dArlgrvyQ",,EveryoneSocial,False
406,Dr. Thomas Wilckens,"München, Bayern","MD #PrecisionMedicine leader: Changing the way we diagnose, treat and eventually prevent disease #Innovation #Healthcare #Medicine #MachineLearning #AI #omics",2013-10-22 14:46:04,3557,3135,10579,False,2020-07-25 12:14:01,"Can You Get #Covid19 Again? It’s Very Unlikely, Experts Say https://t.co/AWlwCgU5EI And if so, what's the problem,… https://t.co/BX9aP4M6Gh",['Covid19'],Buffer,False
407,Emma Sharpe,,"Believe in yourself! 
""Why should I be afraid of the next day?  I am not sure I will see "". ACOA",2020-06-18 12:23:13,172,335,821,False,2020-07-25 12:14:00,Summer 2020 Garden party Covid time #Summer2020 #COVID19 #Weather #gardenparty https://t.co/yu1E5Fb0ku,"['Summer2020', 'COVID19', 'Weather', 'gardenparty']",Twitter Web App,False
408,Josh,Birmingham ,"Aston Villa fan, Mark Henry fan, wrestling fan. Everyone follow @AIphonsoSZN",2019-07-24 08:40:35,1100,938,4189,False,2020-07-25 12:13:59,@stayingupszn When did I ask? #COVID19 #katiehopkins #LUFC,"['COVID19', 'katiehopkins', 'LUFC']",Twitter Web App,False
409,ANDREA  BURKE,Rochester NY Toronto ON,Lifetime strategic marketing pro & 20 year #RochesterNY entrepreneur. Guinness World Record holder. Profile photo #ROC to #SXSW #LetGirlsLearn w/#MichelleObama,2009-07-17 12:16:04,614,397,2673,False,2020-07-25 12:13:58,@Bill_Maxwell_ Yes. And to vote out any member of the @GOP Six months later and they did nothing about #COVID19 #VoteBlueToEndThisNightmare,"['COVID19', 'VoteBlueToEndThisNightmare']",Twitter for iPhone,False
410,kenny raj,ipoh perak,,2012-12-19 16:15:00,436,68,47,False,2020-07-25 12:13:56,"Wear a Mask! 
Stay safe and keep others safe!

#covid19 #besafe 
#peraktbg #abstraxmax 
#puma #pumaone… https://t.co/hVkiYAQp1l","['covid19', 'besafe', 'peraktbg', 'abstraxmax', 'puma', 'pumaone']",Instagram,False
411,cinemarascals,"Hyderabad, India",Everything about Movies,2018-07-07 06:23:21,287,2114,343,False,2020-07-25 12:13:55,". @PawanKalyan about resuming movie shootings in his latest interview.
#Covid19 #Janasena #Powerstar #VakeelSaab https://t.co/XzOA6UJWZp","['Covid19', 'Janasena', 'Powerstar', 'VakeelSaab']",Twitter for Android,False
412,marklaverdure,Los Angeles & Billings,"I have passion for living life to it's fullest. Always out and about ...I Work hard, play harder...it's all about having fun!",2011-03-04 15:17:55,10078,10316,19623,False,2020-07-25 12:13:53,@realDonaldTrump #trumpdeathtoll147K 4.2 Million cases of #COVID19 Millions unemployed! #TrumpVirusCatastrophe… https://t.co/a7a0J9w5de,"['trumpdeathtoll147K', 'COVID19', 'TrumpVirusCatastrophe']",Twitter Web App,False
413,Colin Robinson,"Norwich, England","WoW: Darkmoon Faire (Clan Duns), music Glass to PSB 🏳️‍🌈 (he/him)",2009-03-13 23:11:20,374,499,27401,False,2020-07-25 12:13:45,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/i3gCMhxaFT",['COVID19'],Twitterrific for iOS,False
414,Andrew Morgan📐✏🔨📏 🏴󠁧󠁢󠁷󠁬󠁳󠁿🇪🇺,United Kingdom,"Interests: Arts, History, Science, Politics, Amateur Joiner, Carpenter, Cabinet & Furniture Maker. RT's not an endorsement.",2010-08-23 17:52:40,1516,1240,18473,False,2020-07-25 12:13:45,"I know no one could have foreseen #COVID19 , but the #UK would have been in a far better position if it were not lo… https://t.co/ep0MMX7XMH","['COVID19', 'UK']",Twitter for Android,False
415,Cornishview,Cornwall,"Hate #EU & its aims.Ex Civil Engineer, Aberdonian, Despise most MP's.Sad public conned about AGW. unpaid journo.Activist. Wary of religions & EU Love running.",2009-07-31 14:32:53,4769,4725,43917,False,2020-07-25 12:13:45,Yesterday #leftyTossers attacking #Boris for pointing out that obesity has a very negative effect on victims who ar… https://t.co/Pu1aiTKD9B,"['leftyTossers', 'Boris']",Twitter Web App,False
416,Ladja,"New York, NY","Consulting/Security & Protective Services 

US/Canada/Africa",2013-04-26 09:23:37,769,656,2144,False,2020-07-25 12:13:43,Wit d econs meltdown  bcos of #COVID19 . Wit d battered state of d purchasing power of d citizens. Wt d rising pove… https://t.co/PI4q8PI0uY,['COVID19'],Twitter for Android,False
417,Mary Farmer 🇬🇧 Stop Cyber Bullying,Gloucestershire UK,"A christian, daughter, sister, mother & a friend. God is everything. DM? Go straight to the point, I’m not fluent in small talk. I love a good pun 💕",2010-08-21 19:45:00,1333,626,5451,False,2020-07-25 12:13:43,"Yestwrday, a friend’s brother died in Zimbabwe 🇿🇼, they called an ambulance at 2pm, it came at 8pm! #COVID19",['COVID19'],Twitter for iPhone,False
418,Jaimin kumar,Ahmedabad ,DJ and A learner...,2011-05-17 07:23:03,26,171,161,False,2020-07-25 12:13:39,"#AhmedabadRain 
Finally,
It looks like rainy season has started now 😍,
May it doesn’t brings hike in #covid19 infec… https://t.co/AceCeHERRk","['AhmedabadRain', 'covid19']",Twitter for iPhone,False
419,ChericeAntoinette,United States,Daien & Houston's Mom🧜🏾‍♀️ Creative Writer🧜🏾‍♀️Content Producer 🧜🏾‍♀️ Show Host @thehazelabyss 🧜🏾‍♀️Poetess🧜🏾‍♀️Voice Over Artist 🧜🏾‍♀️Pisces 🧜🏾‍♀,2010-07-09 09:40:30,1497,2504,12413,False,2020-07-25 12:13:38,"Children are affected, infected and dying in Florida from Covid19.
#ReopenSafely #ReopeningSchools #health #covid19… https://t.co/3XZPMne57z","['ReopenSafely', 'ReopeningSchools', 'health', 'covid19']",Twitter for Android,False
420,Broward BATs,,Badass Teachers Association Regional Group -a voice for public education. Facebook and Group Pages at Broward BATs https://t.co/X4mFGSJLc9,2015-11-27 22:39:07,958,1081,15426,False,2020-07-25 12:13:33,History will not only account for the dead but also the wicked @GovRonDeSantis #COVID19 https://t.co/90MsXwkUss,['COVID19'],Twitter for iPhone,False
421,Kadambari Shah,,"Senior Associate @IDFCinstitute | Researching urbanisation, state capacity, gender | Aerial acrobat | Views personal",2016-10-18 10:21:38,480,389,1761,False,2020-07-25 12:13:32,"Ants may be pesky creatures, but it turns out we could learn a thing or two from them. @SophNaama writes about what… https://t.co/FzUG1KFhJL",,Twitter for iPhone,False
422,Musa McArthur MYP,"London, England","Former Member of the Youth parliament for Hillingdon (2019-2020) | HYC Member | @MHCharter | Member @UKLabour
| Medium Articles Below",2018-08-12 14:03:48,123,290,151,False,2020-07-25 12:13:30,"This government was too slow to act, and even they now admit that. They followed and did not lead! It's very hard f… https://t.co/0ZlVcPpKkb",,Twitter for Android,False
423,Ange,,,2009-10-05 17:47:26,14,39,508,False,2020-07-25 12:13:29,"My observations after day 1 of mandatory face masks...I'm seeing a lot of ""chin masks"" and people walking around wi… https://t.co/jWdczSjAND",,Twitter for Android,False
424,Shemin,,"Journalist @DeccanHerald, Previously with @PTI_News",2009-09-19 08:36:58,3155,999,6756,True,2020-07-25 12:13:28,"Delhi #COVID19 Update Jul 25

New Cases 1142
Total 129531
July 43452 (33.54% of total)

Deaths 29
Total 3806

Disch… https://t.co/62jsJh8TWH",['COVID19'],Twitter Web App,False
425,Jason Germane,,2020 is awful. #NonewNormal,2020-04-05 19:58:47,66,166,697,False,2020-07-25 12:13:25,"Congratulations to Jeff Bezos

The UK government has managed to make  shopping on the high street even less appeali… https://t.co/yGfUeXqVDH",,Twitter for Android,False
426,BreakingNewsWW,Toronto,worldwide news mainly “coronavirus”,2016-06-21 01:02:40,3332,110,10590,False,2020-07-25 12:13:23,"Catalonia Spain reports 1,493 new #coronavirus cases #COVID19 👀👀","['coronavirus', 'COVID19']",Twitter for iPhone,False
427,Lock’s Garage,,"Petrol Station, fresh produce, post office, animal feeds and much much more!",2020-03-23 13:15:29,137,27,16,False,2020-07-25 12:13:23,If you don’t have a mask.......just ask! We will provide one AND ask for a contribution to the West Midlands Air Am… https://t.co/rOTjxSvbT0,,Instagram,False
428,GlobalPandemic.NET,WORLDWIDE,Breaking News & Critical Information to SURVIVE the Coronavirus Outbreak / Civil Unrest,2010-07-13 21:58:05,26108,26003,2,False,2020-07-25 12:13:19,"ALERT: Pregnant women at risk of death in Kenya's COVID-19
curfew - Global Pandemic News | #Coronavirus #COVID19… https://t.co/MIklFXCtvj","['Coronavirus', 'COVID19']",GlobalPandemic.NET,False
429,Rashid F. Davis,,"Founding Principal of Pathways in Technology Early College High School (P-TECH). The partners are IBM, CUNY, New York City College of Technology and the NYCDOE.",2009-04-19 16:14:54,2279,1136,13649,False,2020-07-25 12:13:18,#COVID19 #COVIDー19 #coronavirus #BlackLivesMatter #satchat #ptech #weareptech https://t.co/2tCw7OEqpV An open dialo… https://t.co/CdQNTeh7D1,"['COVID19', 'COVIDー19', 'coronavirus', 'BlackLivesMatter', 'satchat', 'ptech', 'weareptech']",Twitter Web App,False
430,@NaniExperience,"Johannesburg, South Africa",Musician • Producer • Dj,2020-03-04 18:55:41,102,388,1885,False,2020-07-25 12:13:18,"Check us out on Spotify as well 
🙌🎶👑🔊🔥👇👇👇👇
https://t.co/v2XKBfaTfj

#GospelHouse 🎶👑🔊💯
#GodGotThis ❤🙌🔥🔥🔥… https://t.co/oeIUQVc6gR","['GospelHouse', 'GodGotThis']",Twitter for Android,False
431,MorningGlory,Surrey UK,Self-Made man - confident reliable honest caring. I stand judged on nothing more than a glance. So careful how quick you click - You may miss a trick!,2012-12-14 12:53:30,371,289,24707,False,2020-07-25 12:13:17,could double as a #COVID19 vaccine delivery mechanism @BorisJohnson  @MattHancock @pritipatel https://t.co/hM83eKV2LF,['COVID19'],Twitter Web App,False
432,Jackie Bickerstaffe,"Liverpool, England","When the world wearies and society fails to satisfy, there is always the garden.",2012-06-24 08:07:52,169,135,11038,False,2020-07-25 12:13:16,"Help slow the spread of #COVID19 and identify at risk cases sooner by self-reporting your symptoms daily, even if y… https://t.co/KSyVttdgqo",['COVID19'],Twitter for iPhone,False
433,Dev,,Love 2 be honest down 2 earth & respect Mother Land Bharat than anything else on Mortal Planet Believes Worship Spiritual identity of Lord Krishna,2020-02-25 03:20:52,12,367,12,False,2020-07-25 12:13:15,@OpIndia_com #how #heir @joker @laluprasadrjd @yadavtejashwi #have #little #knowledge @mygovindia @who #thinks… https://t.co/9GyojXmCS7,"['how', 'heir', 'have', 'little', 'knowledge', 'thinks']",Twitter Web App,False
434,Stephanie,CT.,Animal rights activist/vegan/proud Mama of 7 rescue dogs.,2011-04-20 20:24:16,163,166,598,False,2020-07-25 12:13:14,Sign the Alert to Stop Deadly Mass Killing of #Animals in #University Labs Due to #COVID19 https://t.co/tzaxAeeS14,"['Animals', 'University', 'COVID19']",Twitter Web App,False
435,Two sides to every story,,Trying to see the truth through the smoke and mirrors,2020-05-16 14:28:35,1,0,28,False,2020-07-25 12:13:13,"@jennfranconews @realDonaldTrump Each of you should look not only to your own interests, but also to the interests… https://t.co/g3bYHLyXd4",,Twitter Web App,False
436,Raza Ahmad Rumi,"Ithaca, NY","Journalism, public policy, intl development—Books: @DelhibyHeart; The Fractious Path; Being Pakistani; Identity, Faith & Conflict; The Role of Public Admin.",2007-10-12 06:16:41,492605,6899,58197,True,2020-07-25 12:13:11,The latest Islam and Islamism! https://t.co/1Gx3WUOc9r #berkleyforum #covid19,"['berkleyforum', 'covid19']",Paper.li,False
437,Mx. Joe~Anthony Sierra Let us pray #COVID19 away,#StGeorge~#StatenIsland~#NYC,Hope to be insightful,2013-05-03 03:46:03,355,228,3685,False,2020-07-25 12:13:05,#Hope #USA #Trump vilifying #USPS &amp; #Amazon while (Republicans own premium stock) catering to them by #Postmaster w… https://t.co/wznVS6kWKo,"['Hope', 'USA', 'Trump', 'USPS', 'Amazon', 'Postmaster']",Twitter Web App,False
438,TOI Andhra Pradesh,,Your city. Your neighborhood. Your block. Covered for you by https://t.co/VSKi1mCAsZ,2017-06-21 10:23:54,4173,6,0,True,2020-07-25 12:13:04,"#AndhraPradesh reports 7,813 new #COVID19 cases on Saturday as the tally goes up to 88,671. The death toll increase… https://t.co/Pk3YJjwX19","['AndhraPradesh', 'COVID19']",TweetDeck,False
439,COVID-19: The Numbers,"Florida, USA",A robot that tweets the numbers behind COVID-19. Built by @al5ina5.,2020-07-21 08:53:29,14,87,3,False,2020-07-25 12:13:00,#Coronavirus in #Andorra: There is a total of 52 confirmed deaths from #COVID19.,"['Coronavirus', 'Andorra', 'COVID19']",Sebastian's Twitter Bot,False
440,SungManitu/2020,Canada 🇨🇦,"Since 2011 Dedicated to #endbashar & #putinwarcriminal #SaveSyriasChildren
#FreeSyria + other interests. روح الذئب",2019-06-29 23:05:44,1141,2648,40401,False,2020-07-25 12:12:57,"@fordnation
Please don't go in like a bunch of storm troopers !
The migrant workers are afraid of being deported so… https://t.co/w0D37rCtza",,Twitter for Android,False
441,Ines Abdelaziz ✨,"London, England","‏
 .ا يناس عبد اللة عبد العز يز💫",2011-10-18 22:14:19,35,353,1150,False,2020-07-25 12:12:56,Wear a face cover or pay £100 fine. New laws imposed in London #covid19 #London ''. Lol. I Chose to cover it up. https://t.co/AO2qMQ1Vln,"['covid19', 'London']",Twitter for Android,False
442,TNIE Andhra Pradesh,Vijayawada,Official account of @NewIndianXpress Andhra Pradesh. Follow us for the latest & accurate news and stories,2019-11-11 08:33:09,3426,179,769,False,2020-07-25 12:12:55,"#COVIDUpdates: AP records as many as 7,813 new cases in the last 24 hours taking the tally to 88,671. 52 deaths wer… https://t.co/doN2jrcaTe",['COVIDUpdates'],Twitter for Android,False
443,Arnie TRUST DR. FAUCI Martinez🇸🇻🇺🇸😷🤒🌊,,"THINK OF OUR #Immunocompromised FRIENDS AND #STAYHOME!!
🧓👴👵🏼🤱🙅‍♂️🙅‍♀️👫👬👭😷 #TrustDrFauci, OK?!?! HE'S SAVING YOUR LIFE!! #CORONAVIRUS

#FBR #Resist",2018-11-02 12:10:17,378,708,7886,False,2020-07-25 12:12:54,"Remember when #Drumpf said #TexasIsHeeling?? Well, they're getting screwed several times over today!! Not to mentio… https://t.co/B5PLXiC3Gh","['Drumpf', 'TexasIsHeeling']",Twitter for Android,False
444,Donna Clifford,"North West, England","Photography is my Passion.
Documentary and Press Photographer. 
News, Features, Commercial, PR.
A love for Landscapes & Dragon Boat Racing 📷🚣‍ ©DonnaClifford",2012-04-26 17:54:17,1733,1437,1817,False,2020-07-25 12:12:53,"Ringway, Preston (14th May 2020 and 24th July 2020)
I will be releasing another video this weekend from the past co… https://t.co/X98cNByTW3",,Twitter for Android,False
445,Shantiswarup Mahapatra ©,India,"Home maker in #lockdown, #mechanical engineer by education, #entrepreneur by profession. #Career interests: #Design #IT. #Foodie by choice & #Lazy by nature 😀",2009-12-30 13:45:01,432,432,5470,False,2020-07-25 12:12:52,The statistics in the #pic gives info that #Assam is performing better than #Odisha in their fight against #COVID19… https://t.co/rdrtsDfWyF,"['pic', 'Assam', 'Odisha', 'COVID19']",Twitter for Android,False
446,Mindful,Canada,"God, Altruism, Human Rights, Social Justice, Karma. Artist, Hobbyist, Serial Entrepreneur, Politico.",2012-02-15 20:20:45,2146,1968,572,False,2020-07-25 12:12:49,"'Not what we should be doing': Few masks, no social distancing at crowded Falls attractions | CBC News https://t.co/TFwjEhdLHI #COVID19",['COVID19'],Twitter Web App,False
447,Rory Burnside,Melbourne but I tour worldwide,"I'm blind, I have Aspergers Syndrome and Epilepsy. I sing and co-write songs for Rudely Interrupted. I love my animals and listening to sports on the radio.",2012-08-03 04:50:06,1669,3837,14515,False,2020-07-25 12:12:49,"If you think I’m buying any of these rumours of us being locked down or restricted for up to 2 years, forget it. It… https://t.co/aEQZaqs79U",,Twitter for iPhone,False
448,marklaverdure,Los Angeles & Billings,"I have passion for living life to it's fullest. Always out and about ...I Work hard, play harder...it's all about having fun!",2011-03-04 15:17:55,10078,10316,19623,False,2020-07-25 12:12:49,@realDonaldTrump Remember the #WorstPresidentInHistory #trumpdeathtoll147K 4.2 Million cases of #COVID19 Millions U… https://t.co/tv0DXaS2nJ,"['WorstPresidentInHistory', 'trumpdeathtoll147K', 'COVID19']",Twitter Web App,False
449,Business Standard,India,"Latest updates #news #LIVE coverage on #economy #companies #markets #politics and #technology from India's leading business daily
https://t.co/VVl6HGuvvc",2009-06-01 08:52:08,1969497,380,140,True,2020-07-25 12:12:37,"With increased testing of samples for Covid-19, the fatality rate has significantly dropped to 2.35% on Saturday an… https://t.co/48x8cQ6sxA",,TweetDeck,False
450,Maryellen Alvarez,"New Jersey, USA",Patriot/Cat lover/retired,2012-09-19 04:07:50,58,180,6845,False,2020-07-25 12:12:35,CDC changes COVID-19 guidance on how long people need to be isolated https://t.co/LqEQKBBQAN via @nbcnews #COVID19 #theyhavenoidea,"['COVID19', 'theyhavenoidea']",Twitter for iPad,False
451,Suky Spook,England,"Expect the unexpected, it's a deep rabbit hole. Non reliquit lapis qui non reversatur.",2011-07-21 09:49:11,1960,1956,95918,False,2020-07-25 12:12:34,👀 A plea to #mask wearers to read this as THIS is why many #NoMasks don’t want to blindly follow “govt” edicts on… https://t.co/uQWjZyPQ7j,"['mask', 'NoMasks']",Twitter for iPhone,False
452,knight_Nostalgia,Trichy,"அகில இந்திய முஸ்லிம் லீக், திருச்சி மாநகர் மாவட்ட செய்தி தொடர்பாளர்.",2013-12-12 13:08:39,210,967,3294,False,2020-07-25 12:12:30,#MP CM #ShivrajSinghChouhan tested positive for #COVID19 . There's been news that bcoz of him many ministers as wel… https://t.co/c1ia1QsqXQ,"['MP', 'ShivrajSinghChouhan', 'COVID19']",Twitter for Android,False
453,Adekintan Sanusi,,"*BRAND INFLUENCER* *TEACHER* *COUNSELLOR* *PROMOTER*
GAIN 1K FOLLOWERS WEEKLY",2019-12-19 06:34:01,672,909,1954,False,2020-07-25 12:12:30,(6) We never rise beyond the level of our knowledge. This is why you must keep acquiring new and helpful informatio… https://t.co/Z4EDRcuMTU,,Twitter for Android,False
454,The AssarV10 Team™©,"California, USA",The AssarV10 Team™©,2015-12-23 07:40:38,2565,779,9732,False,2020-07-25 12:12:28,Two students tested positive for coronavirus after taking the ACT at an Oklahoma high school… https://t.co/DRNa3Uq3th,,assarofficial,False
455,William Laferriere,"Boston, MA","attentive, articulate defender of the urge to get things right",2011-10-14 00:36:25,638,1177,11776,False,2020-07-25 12:12:28,Sending the science deniers home to their fellow MAGATs.  #BlueWave2020 #COVID19 https://t.co/BKMbdjClDk,"['BlueWave2020', 'COVID19']",Twitter for iPad,False
456,🍩 WEAR A MASK!,☁️,Professional polka dot maker and bubble wrap popper.,2012-12-07 10:15:08,964,889,4035,False,2020-07-25 12:12:27,"Home-made cloth face masks likely need a minimum of two layers, and preferably three, to prevent the dispersal of v… https://t.co/PssY9MisDQ",,Twitter Web App,False
457,numbers97413,,"COVID patients continue having positive nasal swab Coronavirus tests for up to 12 weeks AFTER having recovered & being non-contagious :
https://t.co/XxMpZIVH0B",2020-07-08 03:12:48,6,28,187,False,2020-07-25 12:12:22,@Die_Diktatur @FatEmperor @WHO 2009 was just the rehearsal for #COVID19,['COVID19'],Twitter Web App,False
458,Keerthana J,"Hyderabad, India","Foodie, Software Engineer",2017-11-10 06:29:08,747,0,91,False,2020-07-25 12:12:22,"#AndhraPradesh 

Andhra Pradesh registered single-day spike of 7,813 #COVID19 positive cases &amp; 52 deaths in last 24… https://t.co/2xK87RJYnF","['AndhraPradesh', 'COVID19']",Twitter for Android,False
